ID,FacilityName,StreetAddress,City,PostalCode,Type,Phone
0,SpeeDee Oil Change & Tune-Up,1675 Tuolumne Street,Vallejo,94590,UsedOil,(707) 642-9242
0,O’Reilly Auto Parts #2979,255 S Rancho Santa Fe Road,San Marcos,92078,UsedOil,(760) 510-6633
0,Pick-A-Part,2025A S Milliken Avenue,Ontario,91761,UsedOil,(714) 978-5914
0,Dick's Auto Supply,101 S Azusa,Azusa,91702,UsedOil,(626) 334-2008
0,Jiffy Lube #2681,311 Summerhill Drive,Lake Elsinore,92530,UsedOil,(951) 471-8445
0,AutoZone #3340,1404 Hamner Avenue,Norco,92860,UsedOil,(951) 817-9432
0,O’Reilly Auto Parts #3200,14993 Lakeshore Drive,Clearlake,95422,UsedOil,(707) 995-9295
0,O’Reilly Auto Parts #3230,1145 Dana Drive,Redding,96003,UsedOil,(530) 722-9901
0,AutoZone #5720,1400 W Capitol Avenue,West Sacramento,95691-3216,UsedOil,(916) 372-6386
0,Jiffy Lube #1907,906 W 6th Street,Corona,92882,UsedOil,(909) 549-9060
0,O’Reilly Auto Parts #3218,1681 Research Park Drive,Davis,95618,UsedOil,(530) 753-6755
0,O’Reilly Auto Parts #3222,1200 W Lathrop Road,Manteca,95336,UsedOil,(209) 239-9606
0,O’Reilly Auto Parts #3442,8522 S. Western Avenue,Los Angeles,90047,UsedOil,(323) 750-7055
0,Pick-A-Part,3333 S Peck Road,Monrovia,91016,UsedOil,(714) 978-5914
0,O’Reilly Auto Parts #3157,15350 Bear Valley Road,Victorville,92395,UsedOil,(760) 843-7907
0,O’Reilly Auto Parts #3219,3993 Foothills Boulevard,Roseville,95747,UsedOil,(916) 782-3211
0,AutoZone #3334,5267 Clayton Road,Concord,94521-3204,UsedOil,(925) 681-1484
0,AutoZone #3341,12421 Woodside Avenue,Lakeside,92040-3017,UsedOil,(619) 561-5625
0,O’Reilly Auto Parts #3450,9989 San Pablo Avenue,El Cerrito,94530,UsedOil,(510) 524-0267
0,AutoZone #3324,1502 Freedom Boulevard,Watsonville,95076,UsedOil,(831) 768-9898
0,Jiffy Lube #2337,3693 La Sierra Avenue,Riverside,92505,UsedOil,(951) 359-8999
0,AutoZone #5945,21418 Norwalk Boulevard,Hawaiian Gardens,90716-1120,UsedOil,(562) 809-5709
0,O’Reilly Auto Parts #3129,275 W Harvard Boulevard,Santa Paula,93060,UsedOil,(805) 933-4983
0,O’Reilly Auto Parts #3148,3071 West Clinton Avenue,Fresno,93722,UsedOil,(559) 271-9860
0,Pep Boys #827,1087 Old County Road,San Carlos,94070,UsedOil,(650) 632-1522
0,AutoZone #3317,423 N Anaheim Boulevard,Anaheim,92805-2952,UsedOil,(714) 776-0785
0,AutoZone #3330,323 Lake Boulevard,Redding,96003,UsedOil,(530) 229-0868
0,AutoZone #3343,401 East Leland Road,Pittsburg,94565,UsedOil,(925) 252-9044
0,O’Reilly Auto Parts #3187,4121 Genesee Avenue,San Diego,92111,UsedOil,(858) 616-6982
0,AutoZone #2826,1211 Stabler Lane,Yuba City,95993-2616,UsedOil,(530) 790-7518
0,O’Reilly Auto Parts #3213,5097 Huntington Drive,Los Angeles,90032,UsedOil,(323) 223-9454
0,AutoZone #5924,2690 Story Road,San Jose,95122,UsedOil,(408) 254-4865
0,Jiffy Lube #2688,4155 Long Beach Boulevard,Long Beach,90807-2651,UsedOil,(562) 427-1918
0,The Lube Center Inc.,417 S Victory Boulevard,Burbank,91502,UsedOil,(818) 848-8709
0,O’Reilly Auto Parts #3453,8325 Foothill Boulevard,Sunland,91040,UsedOil,(818) 951-7479
0,O’Reilly Auto Parts #3457,3398 Coach Lane,Cameron Park,95682,UsedOil,(530) 672-8095
0,AutoZone #3349,5747 Pacheco Boulevard,Pacheco,94553,UsedOil,(925) 825-9671
0,John's Bascom Automotive,1305 S Bascom Avenue,San Jose,95128,UsedOil,(408) 292-1200
0,Jiffy Lube #2497,4715 N West Lane,Stockton,95210,UsedOil,(209) 952-1662
0,O’Reilly Auto Parts #3124,1015 S Main Street,Santa Ana,92701,UsedOil,(714) 568-1570
0,O’Reilly Auto Parts #3512,881 North Western Avenue,Los Angeles,90029,UsedOil,(323) 467-4173
0,O’Reilly Auto Parts #3516,2542 Patterson Road Ste. A,Riverbank,95367,UsedOil,(209) 869-0650
0,O’Reilly Auto Parts #3483,511 W. Central Avenue,Lompoc,93436,UsedOil,(805) 735-2793
0,O’Reilly Auto Parts #3488,1844 Springs Road,Vallejo,94591,UsedOil,(707) 643-1096
0,Rock & Roll Auto Recycling,3908 Old Santa Rita Road,Pleasanton,94588-3484,UsedOil,(925) 224-9944
0,AutoZone #3357,3533 Macarthur Boulevard,Oakland,94619-1325,UsedOil,(510) 336-9124
0,Honda Service Center,2280 Crenshaw Boulevard,Torrance,90501-3322,UsedOil,(310) 782-7200
0,O’Reilly Auto Parts #3522,16060 Monterey Road Ste 100,Morgan Hill,95037,UsedOil,(408) 776-7705
0,O’Reilly Auto Parts #3220,3426 Deer Valley Road,Antioch,94531,UsedOil,(925) 755-9410
0,O’Reilly Auto Parts #3484,24247 Hesperian Boulevard,Hayward,94545,UsedOil,(510) 783-4667
0,Scott Robinson Honda,20340 Hawthorne Boulevard,Torrance,90503,UsedOil,(310) 371-3521
0,O’Reilly Auto Parts #2949,1500 Monument Boulevard, Ste. D,Concord,94520,UsedOil,(925) 798-3604
0,O’Reilly Auto Parts #3499,2055 S Garey Avenue,Pomona,91766,UsedOil,(909) 364-8088
0,Razzari Dodge, Inc.,1605 Auto Center Drive,Merced,95340,UsedOil,(562) 716-6100
0,O’Reilly Auto Parts #3519,1860 E Colorado Boulevard,Pasadena,91107,UsedOil,(626) 585-9084
0,Jiffy Lube #0355,10160 Alondra Boulevard,Bellflower,90706,UsedOil,(562) 925-6007
0,AutoZone #3345,444 Carson Street East,Carson,90745,UsedOil,(310) 952-9609
0,ExperTec Automotive,7680 Talbert Avenue Suite A,Huntington Beach,92648,UsedOil,(714) 848-9222
0,O’Reilly Auto Parts #2872,505 Contra Costa Boulevard,Pleasant Hill,94523,UsedOil,(925) 827-0397
0,Marina Del Rey Toyota,4636 Lincoln Boulevard,Marina Del Rey,90292,UsedOil,(310) 821-8979
0,County of Ventura Pollution Prevention Center,5777 North Ventura Avenue,Ventura,93001,UsedOil,(805) 658-4322
0,AutoZone #3335,147 S Main Street,Manteca,95336,UsedOil,(209) 824-9665
0,Jiffy Lube #1903,2505 E Lincoln Avenue,Anaheim,92806,UsedOil,(714) 772-4000
0,AutoZone #3339,2601 Churn Creek Road,Redding,96002,UsedOil,(530) 722-0315
0,Jiffy Lube #2322,500 E Kettleman Lane,Lodi,95240,UsedOil,(209) 339-0900
0,O’Reilly Auto Parts #3491,736 South Fortuna Boulevard,Fortuna,95540,UsedOil,(707) 725-2792
0,Rony's Car Pros,12140 Washington Place,Los Angeles,90066,UsedOil,(310) 559-6463
0,Quick Lube Service Center,875-Marguerite Mine Road,Auburn,95603,UsedOil,(530) 887-8158
0,AutoZone #5573,4195 Van Buren Boulevard,Riverside,92503,UsedOil,(951) 359-7760
0,O’Reilly Auto Parts #3547,1590 Highway 99,Gridley,95948,UsedOil,(530) 846-0701
0,AutoZone #5322,343 W Shaw Avenue,Clovis,93612,UsedOil,(559) 325-8596
0,AutoZone #5309,2595 Main Street,Oakley,94561,UsedOil,(925) 625-8643
0,AutoZone #5533,22942 Los Alisos,Mission Viejo,92691,UsedOil,(949) 830-8181
0,Truck Lubrication Company,143 S Pixley,Orange,92868,UsedOil,(714) 997-7730
0,Corning Travel Center,3524 S Highway 99 W,Corning,96021,UsedOil,(530) 824-4646
0,AutoZone #5423,4355 S Main Street,Los Angeles,90037,UsedOil,(323) 231-9450
0,Buttonwillow Travel Center,27769 Lagoon Drive,Buttonwillow,93206,UsedOil,(661) 764-5266
0,Redding Travel Center,19483 Knighton Road,Redding,96002,UsedOil,(530) 221-4760
0,Ontario West Travel Center,4265 East Guasti Road,Ontario,91761,UsedOil,(909) 390-2525
0,AutoZone #5522,1801  West Orangethorpe Avenue,Fullerton,92833,UsedOil,(714) 870-8286
0,AutoZone #5609,5780 Riverside Drive,Chino,91710,UsedOil,(909) 591-6529
0,Ontario East Travel Center,4325 E Guasti Boulevard,Ontario,91761,UsedOil,(909) 390-7800
0,Coachella Travel Center,46155 Dillon Road,Coachella,92236,UsedOil,(760) 342-6200
0,Wheeler Ridge Travel Center,5552 Wheeler Ridge Road,Arvin,93203,UsedOil,(661) 858-2804
0,AutoZone #2888,24361 Muirland Boulevard,Lake Forest,92630,UsedOil,(949) 455-1995
0,Pick Your Part,5311 S Union Avenue,Bakersfield,93307,UsedOil,(601) 833-0800
0,O’Reilly Auto Parts #3540,904 W Orangethorpe Avenue,Fullerton,92832,UsedOil,(714) 526-3570
0,7 Flags Express Lube & Oil Change,2270 N Texas Street,Fairfield,94533,UsedOil,(707) 426-2000
0,AutoZone #3351,9152 Mira Mesa Boulevard,San Diego,92126,UsedOil,(858) 547-4395
0,O’Reilly Auto Parts #3558,7933 Watt Avenue,Antelope,95843,UsedOil,(916) 331-2594
0,O’Reilly Auto Parts #3570,1988 Broadway Avenue,Sacramento,95818,UsedOil,(916) 457-7094
0,AutoZone #3301,717 N El Camino Real,San Clemente,92672,UsedOil,(949) 369-5841
0,O’Reilly Auto Parts #3553,6500 Hembree Lane #225,Windsor,95492,UsedOil,(707) 838-2217
0,Bonita Point Auto Care,1495 E H Street,Chula Vista,91910,UsedOil,(619) 421-7600
0,Jiffy Lube #1470,700 N La Brea,Los Angeles,90720,UsedOil,(323) 937-7179
0,Connell Chevrolet,2828 Harbor Boulevard,Costa Mesa,92626,UsedOil,(714) 546-1200
0,O’Reilly Auto Parts #2608,7283 Mission Street,Daly City,94014,UsedOil,(650) 755-8890
0,Mosquito Fire Station,8801 Rock Creek Road,Placerville,95667,UsedOil,(530) 626-9017
0,O’Reilly Auto Parts #2629,1810 Alum Rock Avenue,San Jose,95116,UsedOil,(408) 251-4494
0,AutoZone #3327,11617 Cherry Avenue,Fontana,92337,UsedOil,(909) 357-2359
0,Jiffy Lube #0358,9901 State Street,Lynwood,90262,UsedOil,(323) 566-3797
0,Jiffy Lube #1518,1020 N Hacienda Boulevard,La Puente,91744,UsedOil,(626) 369-4252
0,Toyota of Riverside,7870 Indiana Avenue,Riverside,92504,UsedOil,(951) 687-1622
0,Leon's Car Care Center,929 Broadway,Eureka,95501,UsedOil,(707) 444-9636
0,O’Reilly Auto Parts #3577,2472 Roll Drive,San Diego,92154,UsedOil,(619) 690-7910
0,O’Reilly Auto Parts #3551,10727 Long Beach Boulevard,Lynwood,90262,UsedOil,(417) 874-7257
0,O’Reilly Auto Parts #2556,3095 Silver Creek Road,San Jose,95121,UsedOil,(408) 274-7800
0,O’Reilly Auto Parts #2555,1160 N 4th Street,San Jose,95112,UsedOil,(408) 298-5766
0,AutoZone #3355,975 N State Street,Ukiah,95482,UsedOil,(707) 468-5862
0,Jiffy Lube #0538,11705 Colima Road,Whittier,90604,UsedOil,(562) 944-0166
0,AutoZone #3354,1204 N Capitol Avenue,San Jose,95132,UsedOil,(408) 254-2378
0,Jiffy Lube #2816,4777 W Pico Boulevard,Los Angeles,90019,UsedOil,(323) 932-0918
0,AutoZone #2854,3880 S El Camino Real,San Mateo,94403,UsedOil,(650) 372-0535
0,Franklin's Service,1903 Heindon Road,Arcata,95521,UsedOil,(707) 822-1975
0,AutoZone #3350,3030 S Archibald,Ontario,91761,UsedOil,(909) 923-2620
0,Bear Mountain Auto Parts & Service,31086 E Kings Canyon Road,Squaw Valley,93675,UsedOil,(559) 332-2800
0,Gerkey & Sons Lube Pit Stop,8806 Painter Avenue,Whittier,90602,UsedOil,(562) 945-4240
0,AutoZone #3352,1820 Guerneville Road,Santa Rosa,95403,UsedOil,(707) 542-4037
0,AutoZone #3312,1475 Fitzgerald Drive,Pinole,94564,UsedOil,(510) 758-4200
0,AutoZone #3338,32100 Alvarado Boulevard,Union City,94587,UsedOil,(510) 324-2210
0,AutoZone #3346,9920 Paramount Boulevard,Downey,90240,UsedOil,(562) 776-3393
0,AutoZone #5520,744 W 19th Street,Costa Mesa,92627,UsedOil,(949) 642-1342
0,San Francisco Honda's Marina Service Center,2098 Lombard Street,San Francisco,94123,UsedOil,(415) 913-5183
0,SpeeDee Oil Change & Tune-Up,5490 Pacific Street,Rocklin,95677,UsedOil,(916) 632-8495
0,O’Reilly Auto Parts #3585,2200 West Monte Vista,Turlock,95382,UsedOil,(417) 868-4215
0,O’Reilly Auto Parts #3587,1142 West 6th Street,Corona,92882,UsedOil,(951) 735-0936
0,O’Reilly Auto Parts #2585,8751 Elk Grove Boulevard,Elk Grove,95624,UsedOil,(916) 685-1575
0,O’Reilly Auto Parts #3591,1250 South Santa Fe Suite A-D,Vista,92084,UsedOil,(760) 630-4342
0,AutoZone #3320,2007 S Main Street,Santa Ana,92707,UsedOil,(714) 434-6522
0,AutoZone #3331,17750 Hesperian Boulevard,San Lorenzo,94580,UsedOil,(510) 481-5010
0,O’Reilly Auto Parts #3555,8600 Brentwood Boulevard,Brentwood,94513,UsedOil,(925) 240-6530
0,O’Reilly Auto Parts #3586,1790 North Broadway,Santa Maria,93454,UsedOil,(805) 922-8305
0,AutoZone #5686,1448 N El Dorado,Stockton,95202,UsedOil,(209) 939-9132
0,Cold Canyon Landfill PHHWCF,2268 Carpenter Canyon Road,San Luis Obispo,93401,UsedOil,(805) 781-2192
0,Prestige Auto Wash & Automotive,7860 Othello Avenue,San Diego,92111,UsedOil,(858) 277-6131
0,O’Reilly Auto Parts #3567,10370 Twin Cities Road,Galt,95632,UsedOil,(209) 744-8586
0,Main Street Auto Care,2317 Main Street, Ste A,Ramona,92065,UsedOil,(760) 788-8686
0,O’Reilly Auto Parts #3593,6446 Westside Road, Suite F,Redding,96001,UsedOil,(530) 246-7342
0,Morro Bay Waste Water Treatment Plant PHHWCF,160 Atascadero,Morro Bay,93442,UsedOil,(805) 781-2192
0,Jiffy Lube #3011,2925 Hamner Avenue,Norco,92860,UsedOil,(909) 549-9060
0,Nipomo CSD PHHWCF,509 Southland Street,Nipomo,93444,UsedOil,(805) 781-2192
0,Fast Lube and Tune,975 East 6th Street,Beaumont,92223,UsedOil,(951) 845-6578
0,O’Reilly Auto Parts #3608,6446 Pony Express Trail,Pollock Pines,95726,UsedOil,(530) 647-2144
0,Airport Marina Ford,5880 W Centinela Avenue,Los Angeles,90045,UsedOil,(310) 649-2222
0,AutoZone #3365,1080 E Main Street,El Cajon,92021,UsedOil,(619) 441-1888
0,Pick Your Part Auto Wrecking,8188 Katella Avenue,Stanton,90680,UsedOil,(714) 978-5914
0,AutoZone #5627,241 W Baseline Road,Rialto,92376,UsedOil,(909) 874-7880
0,O’Reilly Auto Parts #3467,12925 San Pablo Avenue,Richmond,94805,UsedOil,(510) 235-7373
0,AutoZone #3303,1706 N Texas Street,Fairfield,94533,UsedOil,(707) 428-4256
0,AirFlow Filter Service,1140 Ramada Drive,Paso Robles,93446,UsedOil,(805) 238-7076
0,AutoZone #3370,2603 S Bristol Street,Santa Ana,92704,UsedOil,(714) 957-0061
0,AutoZone #3364,2461 N Chester Avenue,Bakersfield,93308,UsedOil,(661) 399-7426
0,O’Reilly Auto Parts #3602,9750 Base Line Road,Rancho Cucamonga,91701,UsedOil,(909) 989-7389
0,AutoZone #3315,1122 West 11th Street,Tracy,95376,UsedOil,(209) 832-4911
0,AutoZone #3369,4580 Alamaden Expressway,San Jose,95118,UsedOil,(408) 266-6432
0,Adams Repair Shop,1647 Adams Avenue,El Centro,92243,UsedOil,(760) 337-8811
0,City Tech Auto Repair,8419 Garvey Avenue,Rosemead,91770,UsedOil,(626) 572-9900
0,Lathrop-Manteca Fire District, Station #31,800 East J Street,Lathrop,95330,UsedOil,(209) 858-2331
0,AutoZone #2891,14343 Baseline Avenue,Fontana,92336,UsedOil,(909) 822-2722
0,O’Reilly Auto Parts #3615,1210 West Beverly Boulevard,Montebello,90640,UsedOil,(323) 838-8522
0,Jiffy Lube #1858,9032 E Adams,Huntington Beach,92646,UsedOil,(714) 444-4940
0,Jiffy Lube # 3172,6070 Stanford Ranch Road,Rocklin,95765,UsedOil,(916) 789-2501
0,O’Reilly Auto Parts #3631,6720 Lone Tree Way,Brentwood,94513,UsedOil,(925) 634-1899
0,AutoZone #3313,11282 Los Alamitos,Los Alamitos,90720,UsedOil,(562) 431-8808
0,Big Valley Ford, Inc.,3282 Auto Center Circle,Stockton,95212,UsedOil,(209) 870-4400
0,AutoZone #3372,6500 East Spring Street,Long Beach,90815,UsedOil,(562) 425-1502
0,AutoZone #5496,16500 Sherman Way,Van Nuys,91406,UsedOil,(818) 779-7865
0,Jiffy Lube #2911,200 Oak Hill Road,Paso Robles,93446,UsedOil,(805) 354-7077
0,Culver City Volvo,11201 Washington Boulevard,Culver City,90230,UsedOil,(310) 391-0445
0,AutoZone #2872,12056 Brookhurst Street,Garden Grove,92840,UsedOil,(714) 590-1785
0,AutoZone #5325,979 E Manning Avenue,Reedley,93654,UsedOil,(559) 638-6088
0,AutoZone #5482,11855 Whittier Boulevard,Whittier,90606,UsedOil,(562) 692-0251
0,Top Lube, Inc.,13929 E Amar Road,La Puente,91746-1676,UsedOil,(213) 381-0761
0,O’Reilly Auto Parts #3607,1212 N Hacienda Boulevard,La Puente,91744,UsedOil,(626) 919-3935
0,TravelCenters of America,2950 Lenwood Road,Barstow,92311,UsedOil,(760) 253-2922
0,Cerritos Dodge,18803 Studebaker Road,Cerritos,90703,UsedOil,(562) 402-5335
0,Ramona Motor Works, Inc.,2317 Main Street Suite D,Ramona,92065,UsedOil,(760) 789-3094
0,O’Reilly Auto Parts #3613,1224 E Prosperity Avenue,Tulare,93274,UsedOil,(559) 685-9819
0,One Stop Lube & Oil Center,26825 Newport Road,Menifee,92584,UsedOil,(951) 301-7479
0,Sunset 76,1700 Noriega Street,San Francisco,94122,UsedOil,(415) 753-9635
0,AutoZone #3347,285 Town Center Parkway,Santee,92071,UsedOil,(619) 448-0625
0,O’Reilly Auto Parts #3487,1799 Story Road,San Jose,95122,UsedOil,(408) 251-7332
0,Three Star Tire & Lube Center, Inc,1475 W Anaheim Street,Long Beach,90813,UsedOil,(562) 432-5540
0,Jiffy Lube #0360,14180 Lambert Road,Whittier,90605,UsedOil,(562) 945-3253
0,O’Reilly Auto Parts #3100,1074 Lincoln Avenue,San Jose,95125,UsedOil,(408) 293-9200
0,AutoZone #3311,6615 Ming Avenue,Bakersfield,93309,UsedOil,(661) 827-8300
0,AutoZone #2885,94 N San Tomas Aquino Road,Campbell,95008,UsedOil,(901) 495-7129
0,Guaranty Chevrolet Motors Inc.,711 E 17th Street,Santa Ana,92701,UsedOil,(714) 973-1711
0,O’Reilly Auto Parts #3590,4255 E Main Street Unit 2,Ventura,93003,UsedOil,(805) 289-9250
0,O’Reilly Auto Parts #3616,1239 E Los Angeles Avenue,Simi Valley,93065,UsedOil,(805) 306-9209
0,AutoZone #3366,1623 A Street,Antioch,94509,UsedOil,(925) 756-1314
0,Jiffy Lube #3200,5316 W Spruce Avenue,Fresno,93722,UsedOil,(559) 276-2348
0,Lexus of Cerritos,18800 Studebaker Road,Cerritos,90703-5328,UsedOil,(562) 865-7447
0,AutoZone #2889,5384 North Blackstone,Fresno,93710,UsedOil,(559) 225-1937
0,AutoZone #5432,5852 Santa Monica Boulevard,Los Angeles,90038,UsedOil,(323) 467-8182
0,O’Reilly Auto Parts #3632,112 N 12th Street,Hanford,93230,UsedOil,(559) 589-6086
0,Browning Mazda,18827 Studebaker Road,Cerritos,90703,UsedOil,(562) 924-1414
0,Cerritos Acura,18827 Studebaker Road,Cerritos,90703,UsedOil,(562) 402-5281
0,Huntington Beach Ford,18255 Beach Boulevard,Huntington Beach,92648,UsedOil,(714) 842-6611
0,Jiffy Lube #1857,8971 Warner Avenue,Huntington Beach,92647,UsedOil,(714) 444-4940
0,O’Reilly Auto Parts #3652,5983 Lindhurst Avenue,Linda,95901,UsedOil,(530) 749-9052
0,Mercedes Benz of Stevens Creek,4500 Stevens Creek Boulevard,San Jose,95129,UsedOil,(408) 345-2202
0,Autonation Chevrolet Valencia,23649 W Valencia Boulevard,Valencia,91355,UsedOil,(661) 259-2820
0,AutoNation Infiniti Tustin,33 Auto Center Drive,Tustin,92782,UsedOil,(714) 832-6111
0,AutoNation Ford Valencia,23920 Creekside Road,Valencia,91355,UsedOil,(661) 255-6600
0,AutoNation Chrysler Dodge Jeep Ram,200 Automall Drive,Roseville,95661,UsedOil,(916) 781-8100
0,AutoNation Toyota Cerritos,18700 Studebaker Road,Cerritos,90703,UsedOil,(562) 403-3940
0,Gus Mobil Service,8360 Sunland Boulevard,Sun Valley,91352,UsedOil,(818) 768-3233
0,AutoNation Ford Tustin,2 Auto Center Drive,Tustin,92782,UsedOil,(949) 585-6807
0,Autonation Toyota Irvine,9101 Research Drive,Irvine,92618,UsedOil,(949) 585-6888
0,Jiffy Lube #678,1515 E Los Angeles Avenue,Simi Valley,93065,UsedOil,(805) 527-5057
0,AutoZone #3302,2160 University Avenue,East Palo Alto,94303,UsedOil,(650) 321-7221
0,Autozone #5495,14058 Victory Boulevard,Van Nuys,91401,UsedOil,(818) 786-1711
0,Tadeo's Motor Oil & Supplies,509 E Banning Street,Compton,90222,UsedOil,(310) 764-4264
0,Jiffy Lube #682,4426 E Los Angeles Avenue,Simi Valley,93063,UsedOil,(805) 581-9100
0,AutoZone #3358,239 Higuera Street,San Luis Obispo,93401,UsedOil,(805) 783-1212
0,AutoZone #3307,320 El Camino Real,Millbrae,94030,UsedOil,(650) 697-3504
0,AutoZone #2832,9459 Telephone Road,Ventura,93004,UsedOil,(805) 659-9662
0,AutoZone #3371,7200 Bancroft Avenue,Oakland,94605,UsedOil,(510) 636-8646
0,Razzari Nissan, Inc.,1675 Auto Center Drive,Merced,95340,UsedOil,(209) 383-0100
0,AutoZone #3359,2923 E Anaheim Street,Long Beach,90804,UsedOil,(562) 438-2405
0,AutoZone #2842,9240 Elk Grove,Elk Grove,95624,UsedOil,(916) 690-8252
0,O’Reilly Auto Parts #3637,1375 North Willow Avenue,Clovis,93619,UsedOil,(559) 323-1298
0,AutoZone #3353,2020 S Broadway,Santa Maria,93454,UsedOil,(808) 614-0327
0,Victor's Auto & Electric,1210 Los Angeles Avenue,Ventura,93004,UsedOil,(805) 647-5406
0,Jiffy Lube #3359,6081 Clark Road,Paradise,95969,UsedOil,(530) 413-9081
0,Valley Hi Toyota,14612 Valley Center Drive,Victorville,92392,UsedOil,(760) 962-9585
0,A & S Auto Parts,31921 Camino Capistrano #10,San Juan Capistrano,92675,UsedOil,(949) 493-6511
0,AutoZone #2882,1151 East 6th Street,Beaumont,92223,UsedOil,(951) 769-5842
0,Napa Auto Parts,20541 Soledad Canyon Road,Canyon Country,91351,UsedOil,(661) 252-8011
0,O’Reilly Auto Parts #3654,497 Winton Parkway,Livingston,95334,UsedOil,(209) 294-8887
0,Jiffy Lube #3141,2452 Notre Dame Boulevard,Chico,95928,UsedOil,(530) 892-9371
0,Big Sky Enterprises,401 W Channel Road, Suite C,Benicia,94510,UsedOil,(510) 541-2128
0,Valley Hi Nissan,15722 Valley Park Lane,Victorville,92393,UsedOil,(760) 962-9650
0,O’Reilly Auto Parts #3633,153 Boat Yard Drive,Fort Bragg,95437,UsedOil,(707) 526-1269
0,O’Reilly Auto Parts #3638,8416 Elk Grove-Florin Road,Elk Grove,95624,UsedOil,(916) 405-6980
0,O’Reilly Auto Parts #3641,1401 W El Monte Way,Dinuba,93618,UsedOil,(559) 230-0683
0,DCH Toyota of Oxnard,1631 Auto Center Drive,Oxnard,93036,UsedOil,(805) 988-2321
0,South El Monte City Yard,1900 Central Avenue,South El Monte,91733,UsedOil,(626) 579-6540
0,AutoZone #3342,3785 W Shields,Fresno,93722,UsedOil,(559) 277-3744
0,Heynneman European,3155 Kerner Boulevard,San Rafael,94901,UsedOil,(415) 499-1234
0,AutoZone #3368,41094 Fremont Boulevard,Fremont,94538,UsedOil,(510) 656-2533
0,AutoZone #5690,6900 Chestnut Street,Gilroy,95020,UsedOil,(408) 842-6689
0,O’Reilly Auto Parts #3635,4425 W Ashlan Avenue, Suite 101,Fresno,93722,UsedOil,(559) 271-0658
0,Glenn E Thomas Dodge Chrysler Jeep Ram,2100 E Spring Street,Signal Hill,90755,UsedOil,(562) 426-5111
0,O’Reilly Auto Parts #3674,4500 Gosford Road STE 9,Bakersfield,93313,UsedOil,(559) 739-2726
0,Marlong INC. DBA SPEEDEE OIL CHANGE & CUSTOMER SER,44 Mission Drive,Pleasanton,94566,UsedOil,(925) 426-9669
0,O’Reilly Auto Parts #3681,1100 N Pepper Avenue,Colton,92324,UsedOil,(602) 631-7057
0,AutoZone #5598,6100 Mack Road,Sacramento,95823,UsedOil,(916) 421-2106
0,Anaya's Service Center,5515 Gage Avenue,Bell Gardens,90201,UsedOil,(323) 771-4796
0,O’Reilly Auto Parts #3657,193 Sunset Avenue,Suisun City,94585,UsedOil,(707) 422-8086
0,Cerritos Ford,18900 Studebaker Road,Cerritos,90703,UsedOil,(562) 405-3500
0,Toyota San Diego,5910 Mission Gorge Road,San Diego,92120,UsedOil,(619) 727-5900
0,Marlong Speedee Oil Change & Tune-Up,635 Trade Zone Boulevard,Milpitas,95035,UsedOil,(925) 426-9669
0,Premier Oil Change,135 W Harris Street,Eureka,95503,UsedOil,(707) 445-5823
0,O’Reilly Auto Parts #3693,436 N Milpas,Santa Barbara,93103,UsedOil,(602) 631-7057
0,SpeeDee Oil Change/ Midas,2000 F Street,Davis,95616,UsedOil,(530) 753-1633
0,Brad's Foreign and Domestic,565 Westlake St Ste. 200-C,Encinitas,92024,UsedOil,(760) 753-6217
0,Speedee Oil Change & Tune-Up,736 Clovis Avenue,Clovis,93612,UsedOil,(559) 323-8398
0,Hardin Honda,1381 S Auto Center Drive,Anaheim,92806,UsedOil,(714) 533-1466
0,O’Reilly Auto Parts #3680,367 Carmen Drive,Camarillo,93010,UsedOil,(805) 482-2377
0,Kearny Mesa Toyota,4910 Kearny Mesa Road,San Diego,92111,UsedOil,(858) 430-5750
0,Kearny Mesa Acura,5202 Kearny Mesa Road,San Diego,92111,UsedOil,(858) 541-0200
0,Oceanside Tire & Service Center,499 A College Boulevard,Oceanside,92057,UsedOil,(760) 940-1100
0,Honda of Escondido,1700 Auto Park Way North,Escondido,92029,UsedOil,(760) 737-3248
0,AutoZone #5540,810 South Harbor Boulevard,Santa Ana,92704,UsedOil,(714) 418-0766
0,Mercedes Benz of Palm Springs,4095 E Palm Canyon Drive,Palm Springs,92264,UsedOil,(760) 328-6525
0,O’Reilly Auto Parts #2923,399 East Leland Road,Pittsburg,94565,UsedOil,(925) 439-1366
0,O’Reilly Auto Parts #3639,400 S Norfolk Street,San Mateo,94401,UsedOil,(650) 344-2448
0,O’Reilly Auto Parts #3783,100 East Cypress Road,Oakley,94561,UsedOil,(925) 625-1781
0,Ox Mountain Landfill,12310 San Mateo Road,Half Moon Bay,94019,UsedOil,(650) 713-3621
0,O'Reilly Auto Parts #3760,353 Bayshore Boulevard,San Francisco,94124,UsedOil,(417) 874-7257
0,Ray Frey Auto Center Inc,7696 Vickers Street,San Diego,92111,UsedOil,(858) 278-7077
0,AutoZone #2893,3751 Slauson Avenue,Maywood,90270,UsedOil,(323) 583-6196
0,AutoZone #5650,1495 East Valley Parkway,Escondido,92027,UsedOil,(760) 745-9401
0,O’Reilly Auto Parts #3675,33417 Temecula Parkway,Temecula,92592,UsedOil,(951) 302-1351
0,Curran Tire Center,116 E Main Street,Quincy,95971,UsedOil,(530) 283-1450
0,Mazda of Escondido,1560 Auto Park Way North,Escondido,92029,UsedOil,(760) 755-5954
